-0.699223	0.713526	-0.0443628	-0.518311	0.713106	0.700518	0.0274494	-0.294483	0.0506628	-0.0124421	-0.998638	0.0468397	
-0.699198	0.713552	-0.0443411	-0.518312	0.713131	0.700492	0.0274632	-0.294457	0.050657	-0.0124189	-0.998639	0.0468324	
-0.699178	0.713573	-0.0443151	-0.518308	0.713152	0.700471	0.0274793	-0.294433	0.0506499	-0.0123904	-0.99864	0.0468234	
-0.699157	0.713595	-0.0442858	-0.518303	0.713172	0.700449	0.0274975	-0.294407	0.0506421	-0.0123583	-0.99864	0.0468137	
-0.699136	0.713618	-0.0442555	-0.518297	0.713194	0.700427	0.0275164	-0.29438	0.0506339	-0.012325	-0.998641	0.0468037	
-0.699116	0.71364	-0.0442191	-0.518288	0.713214	0.700405	0.02754	-0.294352	0.0506249	-0.012284	-0.998642	0.0467914	
-0.699097	0.71366	-0.0441835	-0.518279	0.713233	0.700385	0.0275619	-0.294325	0.0506153	-0.0122447	-0.998643	0.0467796	
-0.699087	0.713673	-0.0441416	-0.518263	0.713244	0.700373	0.0275872	-0.294301	0.0506038	-0.0121978	-0.998644	0.0467655	
-0.699078	0.713685	-0.0440998	-0.518247	0.713254	0.700362	0.0276126	-0.294279	0.0505925	-0.0121509	-0.998645	0.0467519	
-0.699071	0.713693	-0.0440557	-0.518228	0.713261	0.700354	0.0276391	-0.294257	0.0505804	-0.0121015	-0.998647	0.046737	
-0.699065	0.713703	-0.044013	-0.518211	0.713268	0.700345	0.0276648	-0.294236	0.0505687	-0.0120536	-0.998648	0.0467226	
-0.699058	0.713711	-0.0439728	-0.518194	0.713275	0.700337	0.0276902	-0.294215	0.0505586	-0.0120076	-0.998649	0.0467093	
-0.69905	0.713722	-0.0439308	-0.518177	0.713284	0.700327	0.0277155	-0.294193	0.0505471	-0.0119606	-0.99865	0.0466951	
-0.699039	0.713735	-0.0438954	-0.518164	0.713295	0.700315	0.0277371	-0.294172	0.0505376	-0.0119211	-0.998651	0.0466836	
-0.699028	0.713748	-0.0438626	-0.518153	0.713307	0.700302	0.0277582	-0.294151	0.0505294	-0.0118838	-0.998652	0.0466725	
-0.699017	0.71376	-0.0438371	-0.518145	0.713318	0.70029	0.0277739	-0.294133	0.0505226	-0.0118554	-0.998653	0.0466644	
-0.699008	0.71377	-0.0438118	-0.518137	0.713327	0.70028	0.0277893	-0.294117	0.0505157	-0.0118272	-0.998653	0.0466559	
-0.698996	0.713784	-0.0437931	-0.518133	0.71334	0.700267	0.0278021	-0.294101	0.0505115	-0.0118058	-0.998654	0.0466496	
-0.698984	0.713796	-0.0437795	-0.518132	0.713351	0.700254	0.0278106	-0.294087	0.0505079	-0.0117911	-0.998654	0.0466451	
-0.69897	0.71381	-0.0437725	-0.518134	0.713365	0.70024	0.0278153	-0.294075	0.0505061	-0.0117837	-0.998654	0.0466429	
-0.698953	0.713827	-0.0437714	-0.518141	0.713382	0.700223	0.027816	-0.294063	0.0505055	-0.0117836	-0.998654	0.0466429	
-0.698932	0.713848	-0.0437723	-0.51815	0.713403	0.700202	0.0278185	-0.294048	0.0505076	-0.011784	-0.998654	0.0466431	
-0.698909	0.71387	-0.043776	-0.518162	0.713425	0.700179	0.0278206	-0.294031	0.0505113	-0.0117869	-0.998654	0.0466441	
-0.698886	0.713892	-0.0437778	-0.518172	0.713447	0.700156	0.0278249	-0.294014	0.0505153	-0.0117867	-0.998654	0.0466443	
-0.69886	0.713918	-0.0437788	-0.518183	0.713472	0.700131	0.0278276	-0.293996	0.0505174	-0.0117874	-0.998654	0.0466445	
-0.698835	0.713942	-0.0437786	-0.518194	0.713497	0.700106	0.0278309	-0.293977	0.0505193	-0.0117867	-0.998654	0.0466445	
-0.698806	0.71397	-0.0437783	-0.518206	0.713525	0.700077	0.0278344	-0.293956	0.0505211	-0.0117861	-0.998653	0.0466444	
-0.698776	0.714	-0.0437799	-0.518219	0.713554	0.700047	0.0278393	-0.293933	0.0505252	-0.0117859	-0.998653	0.0466449	
-0.698741	0.714034	-0.043783	-0.518235	0.713588	0.700012	0.0278479	-0.293906	0.050533	-0.0117846	-0.998653	0.0466453	
-0.698705	0.714069	-0.0437861	-0.518251	0.713623	0.699976	0.0278566	-0.293878	0.0505408	-0.0117832	-0.998652	0.0466457	
-0.698671	0.714102	-0.0437892	-0.518266	0.713656	0.699942	0.0278652	-0.293852	0.0505486	-0.0117818	-0.998652	0.0466461	
-0.698636	0.714136	-0.0437912	-0.518281	0.713689	0.699908	0.0278744	-0.293825	0.0505559	-0.0117792	-0.998652	0.0466458	
-0.698599	0.714172	-0.0437926	-0.518296	0.713725	0.699871	0.0278834	-0.293797	0.0505627	-0.0117765	-0.998651	0.0466453	
-0.698562	0.714208	-0.0437965	-0.518313	0.71376	0.699834	0.0278972	-0.293767	0.0505747	-0.0117723	-0.998651	0.0466447	
-0.698521	0.714247	-0.043802	-0.518331	0.713799	0.699794	0.0279147	-0.293734	0.0505904	-0.0117668	-0.99865	0.046644	
-0.698478	0.714289	-0.043809	-0.518351	0.713839	0.699752	0.0279358	-0.293699	0.0506097	-0.01176	-0.998649	0.046643	
-0.698435	0.714331	-0.043814	-0.51837	0.71388	0.699709	0.0279559	-0.293662	0.0506268	-0.0117526	-0.998648	0.0466417	
-0.698396	0.714369	-0.0438207	-0.518388	0.713918	0.69967	0.027976	-0.293629	0.0506452	-0.0117461	-0.998648	0.0466408	
-0.698354	0.714409	-0.0438272	-0.518407	0.713957	0.699629	0.0279986	-0.293594	0.0506652	-0.0117378	-0.998647	0.0466395	
-0.698311	0.714451	-0.0438344	-0.518427	0.713997	0.699587	0.028023	-0.293557	0.050687	-0.0117289	-0.998646	0.046638	
-0.698263	0.714497	-0.0438441	-0.518449	0.714043	0.69954	0.0280506	-0.293516	0.0507128	-0.0117198	-0.998645	0.0466368	
-0.69822	0.714539	-0.0438519	-0.518469	0.714083	0.699497	0.0280736	-0.29348	0.0507339	-0.0117124	-0.998644	0.0466357	
-0.698174	0.714583	-0.0438608	-0.518491	0.714127	0.699452	0.0280993	-0.293441	0.0507578	-0.0117039	-0.998642	0.0466345	
-0.698129	0.714627	-0.0438706	-0.518513	0.714169	0.699408	0.0281262	-0.293402	0.0507832	-0.0116953	-0.998641	0.0466334	
-0.69808	0.714674	-0.0438784	-0.518535	0.714215	0.69936	0.0281478	-0.293362	0.0508033	-0.0116892	-0.99864	0.046633	
-0.698033	0.71472	-0.0438856	-0.518556	0.71426	0.699314	0.0281735	-0.293322	0.050826	-0.0116797	-0.998639	0.0466315	
-0.697981	0.71477	-0.0438927	-0.518579	0.714309	0.699262	0.0281961	-0.29328	0.0508462	-0.0116726	-0.998638	0.0466305	
-0.697931	0.714819	-0.0438978	-0.518601	0.714357	0.699213	0.0282175	-0.293238	0.0508643	-0.0116648	-0.998637	0.0466292	
-0.697879	0.714869	-0.0439031	-0.518624	0.714406	0.699161	0.0282389	-0.293196	0.0508825	-0.0116573	-0.998637	0.0466279	
-0.697824	0.714922	-0.0439078	-0.518648	0.714458	0.699107	0.028263	-0.293151	0.0509021	-0.0116476	-0.998636	0.0466262	
-0.697769	0.714976	-0.0439109	-0.518671	0.714511	0.699053	0.0282869	-0.293105	0.0509205	-0.0116371	-0.998635	0.0466241	
-0.697713	0.71503	-0.0439169	-0.518695	0.714564	0.698997	0.0283137	-0.293058	0.0509429	-0.0116266	-0.998634	0.0466222	
-0.697654	0.715087	-0.0439219	-0.518721	0.71462	0.698939	0.0283422	-0.293008	0.0509659	-0.0116144	-0.998633	0.0466199	
-0.69759	0.715149	-0.0439259	-0.518747	0.71468	0.698876	0.028375	-0.292953	0.0509911	-0.0115989	-0.998632	0.0466168	
-0.697527	0.715211	-0.0439281	-0.518772	0.71474	0.698813	0.0284133	-0.292897	0.051019	-0.0115782	-0.998631	0.0466123	
-0.697459	0.715277	-0.0439273	-0.518797	0.714804	0.698746	0.0284569	-0.292835	0.0510486	-0.0115519	-0.998629	0.0466062	
-0.697391	0.715343	-0.0439233	-0.51882	0.714868	0.698678	0.0285035	-0.292771	0.051078	-0.0115213	-0.998628	0.046599	
-0.697318	0.715415	-0.0439209	-0.518847	0.714937	0.698605	0.0285558	-0.292701	0.0511126	-0.0114883	-0.998627	0.0465917	
-0.697241	0.715491	-0.0439091	-0.51887	0.71501	0.698529	0.0286112	-0.292627	0.0511427	-0.0114465	-0.998626	0.0465821	
-0.697166	0.715564	-0.043899	-0.518893	0.715081	0.698454	0.0286664	-0.292554	0.0511741	-0.011406	-0.998625	0.0465729	
-0.697086	0.715643	-0.0438905	-0.518917	0.715157	0.698374	0.0287202	-0.292478	0.0512054	-0.0113681	-0.998623	0.0465656	
-0.69701	0.715717	-0.0438823	-0.51894	0.715228	0.698298	0.0287729	-0.292404	0.0512362	-0.0113309	-0.998622	0.0465592	
-0.69693	0.715795	-0.0438769	-0.518966	0.715304	0.698219	0.0288241	-0.292329	0.0512678	-0.0112969	-0.998621	0.0465542	
-0.696853	0.715871	-0.0438711	-0.51899	0.715377	0.698142	0.0288765	-0.292255	0.0513001	-0.0112617	-0.99862	0.0465485	
-0.696769	0.715953	-0.0438647	-0.519018	0.715456	0.698058	0.0289323	-0.292175	0.0513343	-0.0112241	-0.998618	0.0465407	
-0.696683	0.716037	-0.0438607	-0.519049	0.715537	0.697973	0.0289926	-0.292093	0.0513733	-0.0111854	-0.998617	0.0465316	
-0.696591	0.716127	-0.0438557	-0.519081	0.715624	0.697881	0.0290529	-0.292008	0.0514116	-0.0111462	-0.998615	0.0465219	
-0.696498	0.716217	-0.0438518	-0.519114	0.715712	0.697789	0.0291117	-0.291923	0.0514496	-0.011109	-0.998614	0.0465136	
-0.696397	0.716316	-0.0438495	-0.519151	0.715807	0.697688	0.029173	-0.291832	0.0514903	-0.0110718	-0.998612	0.0465046	
-0.696293	0.716417	-0.0438511	-0.519191	0.715905	0.697585	0.0292367	-0.291739	0.0515355	-0.0110359	-0.99861	0.0464967	
-0.696188	0.716519	-0.0438554	-0.519233	0.716004	0.697481	0.0293028	-0.291643	0.0515843	-0.0110004	-0.998608	0.046489	
-0.696073	0.71663	-0.0438585	-0.519278	0.716112	0.697367	0.0293717	-0.291541	0.0516341	-0.0109628	-0.998606	0.0464808	
-0.695957	0.716742	-0.043862	-0.519323	0.716221	0.697253	0.0294408	-0.291437	0.0516844	-0.0109254	-0.998604	0.0464727	
-0.69584	0.716856	-0.0438675	-0.519371	0.716331	0.697136	0.0295096	-0.291332	0.0517357	-0.0108897	-0.998601	0.0464652	
-0.695707	0.716984	-0.0438787	-0.519426	0.716456	0.697005	0.0295827	-0.291217	0.051794	-0.0108563	-0.998599	0.0464586	
-0.69557	0.717116	-0.0438937	-0.519486	0.716585	0.696869	0.0296534	-0.2911	0.0518531	-0.0108276	-0.998596	0.0464539	
-0.69543	0.717251	-0.043911	-0.519547	0.716716	0.696731	0.0297238	-0.290982	0.0519136	-0.0108009	-0.998593	0.0464494	
-0.695288	0.717387	-0.0439315	-0.519611	0.716849	0.696591	0.0297923	-0.290863	0.051975	-0.010778	-0.99859	0.0464461	
-0.695145	0.717525	-0.0439547	-0.519677	0.716984	0.69645	0.0298634	-0.290742	0.05204	-0.0107555	-0.998587	0.046443	
-0.694992	0.717671	-0.043977	-0.519747	0.717127	0.6963	0.0299347	-0.290615	0.0521044	-0.0107327	-0.998584	0.0464399	
-0.694835	0.717822	-0.0439985	-0.519818	0.717275	0.696144	0.0300078	-0.290484	0.0521695	-0.0107086	-0.998581	0.0464364	
-0.694671	0.71798	-0.0440183	-0.519891	0.717429	0.695982	0.030082	-0.290348	0.0522342	-0.0106829	-0.998578	0.0464325	
-0.694512	0.718132	-0.0440362	-0.519961	0.717578	0.695825	0.0301573	-0.290213	0.0522984	-0.0106548	-0.998575	0.0464279	
-0.694358	0.71828	-0.0440497	-0.52003	0.717722	0.695673	0.030235	-0.290077	0.0523614	-0.0106215	-0.998572	0.0464213	
-0.694205	0.718427	-0.044066	-0.5201	0.717865	0.695521	0.0303159	-0.289939	0.0524286	-0.010588	-0.998569	0.0464159	
-0.694056	0.718571	-0.0440791	-0.520169	0.718005	0.695374	0.0303997	-0.289798	0.0524958	-0.0105499	-0.998565	0.0464088	
-0.693917	0.718704	-0.04409	-0.520236	0.718134	0.695237	0.0304813	-0.28966	0.05256	-0.0105111	-0.998562	0.0464015	
-0.693787	0.718829	-0.0440973	-0.520302	0.718255	0.695108	0.0305701	-0.289517	0.0526271	-0.0104639	-0.998559	0.0463922	
-0.69367	0.718942	-0.0441024	-0.520368	0.718363	0.694993	0.0306645	-0.289367	0.0526968	-0.0104105	-0.998556	0.0463821	
-0.693568	0.719039	-0.0441068	-0.520435	0.718455	0.694892	0.0307641	-0.289212	0.0527701	-0.0103518	-0.998553	0.0463717	
-0.693495	0.71911	-0.0441084	-0.520498	0.718521	0.69482	0.0308652	-0.289058	0.0528429	-0.010288	-0.99855	0.0463616	
-0.693442	0.71916	-0.0441136	-0.520561	0.718566	0.694769	0.0309611	-0.288907	0.0529148	-0.0102289	-0.998547	0.0463559	
-0.693411	0.719191	-0.0441167	-0.520621	0.718592	0.694738	0.031059	-0.288754	0.0529869	-0.0101653	-0.998543	0.04635	
-0.693407	0.719194	-0.0441228	-0.520683	0.718589	0.694736	0.0311584	-0.288598	0.0530627	-0.0101007	-0.99854	0.0463454	
-0.69344	0.719161	-0.0441306	-0.520744	0.718551	0.694771	0.031264	-0.288441	0.0531445	-0.0100303	-0.998536	0.0463396	
-0.693538	0.719066	-0.0441468	-0.520806	0.71845	0.694871	0.0313771	-0.288286	0.0532385	-0.00995599	-0.998532	0.0463332	
-0.69371	0.718898	-0.0441749	-0.520872	0.718276	0.695045	0.0314993	-0.28813	0.0533484	-0.00987839	-0.998527	0.0463272	
-0.693971	0.718643	-0.044221	-0.520944	0.718014	0.69531	0.0316346	-0.287972	0.0534812	-0.00979777	-0.998521	0.0463224	
-0.694312	0.71831	-0.044286	-0.521023	0.717673	0.695655	0.0317818	-0.287812	0.053637	-0.00971639	-0.998513	0.0463196	
-0.694701	0.717929	-0.0443726	-0.521111	0.717283	0.69605	0.0319362	-0.287651	0.0538135	-0.00964166	-0.998504	0.0463202	
-0.695115	0.717521	-0.0444852	-0.521211	0.716866	0.696471	0.0321018	-0.287484	0.0540164	-0.0095755	-0.998494	0.0463255	
-0.695565	0.717077	-0.0446098	-0.521313	0.716413	0.696929	0.0322727	-0.287318	0.0542319	-0.00951131	-0.998483	0.0463322	
-0.696089	0.716561	-0.0447366	-0.521414	0.715888	0.697461	0.0324465	-0.287156	0.0544519	-0.00944075	-0.998472	0.046338	
-0.6967	0.715958	-0.0448727	-0.521518	0.715276	0.69808	0.0326265	-0.286991	0.0546839	-0.00936546	-0.99846	0.0463457	
-0.697359	0.715306	-0.0450184	-0.521625	0.714614	0.698749	0.0328114	-0.286823	0.0549268	-0.0092894	-0.998447	0.0463555	
-0.698026	0.714647	-0.0451729	-0.521732	0.713943	0.699425	0.0330084	-0.286654	0.0551844	-0.0092102	-0.998434	0.046366	
-0.698732	0.713945	-0.0453322	-0.521836	0.71323	0.700142	0.0332232	-0.286484	0.0554585	-0.00911815	-0.998419	0.0463745	
-0.699521	0.713161	-0.0455076	-0.521942	0.712433	0.700942	0.0334695	-0.286302	0.0557673	-0.00900848	-0.998403	0.0463838	
-0.700355	0.71233	-0.0457025	-0.522051	0.711586	0.701788	0.0337423	-0.286111	0.0561091	-0.00888964	-0.998385	0.0463948	
-0.701172	0.711512	-0.0459129	-0.522162	0.710751	0.702619	0.0340502	-0.285911	0.0564864	-0.00875764	-0.998365	0.0464038	
-0.702012	0.710669	-0.0461472	-0.522279	0.709888	0.703474	0.0343887	-0.285699	0.0569024	-0.00861808	-0.998343	0.0464149	
-0.702919	0.709756	-0.0463804	-0.522393	0.708956	0.704397	0.0347467	-0.285482	0.0573319	-0.00845751	-0.998319	0.0464216	
