0.554873	0.843915	0.120034	-1.18841	-0.153014	1.11579	1.51345	
0.554826	0.843914	0.120033	-1.18847	-0.152999	1.11579	1.51345	
0.554752	0.843932	0.119989	-1.18856	-0.152993	1.11581	1.51348	
0.55457	0.843971	0.119777	-1.18875	-0.152999	1.11581	1.51351	
0.554448	0.843948	0.119644	-1.18885	-0.152989	1.11581	1.51351	
0.554343	0.84396	0.119541	-1.18903	-0.152997	1.11582	1.51351	
0.554226	0.843964	0.119372	-1.18927	-0.152999	1.11581	1.51351	
0.554116	0.843948	0.119176	-1.18951	-0.153003	1.11581	1.51352	
0.554003	0.843923	0.118982	-1.18978	-0.153014	1.11581	1.51352	
0.553875	0.843876	0.1188	-1.19007	-0.153018	1.11581	1.51352	
0.553726	0.843805	0.118614	-1.19037	-0.153024	1.11581	1.51352	
0.553544	0.843734	0.118409	-1.19069	-0.153028	1.11581	1.51352	
0.55334	0.843663	0.118188	-1.19103	-0.153034	1.11581	1.51352	
0.553119	0.843597	0.117952	-1.19139	-0.15305	1.11581	1.51352	
0.552903	0.843543	0.117729	-1.19175	-0.153065	1.11581	1.51352	
0.552683	0.843496	0.117534	-1.19212	-0.153083	1.11581	1.51352	
0.552446	0.843449	0.117333	-1.19251	-0.15311	1.11581	1.51352	
0.552192	0.843396	0.117122	-1.19292	-0.153132	1.11581	1.51352	
0.551925	0.843327	0.116912	-1.19336	-0.153149	1.11581	1.51352	
0.551636	0.843244	0.116708	-1.19381	-0.153153	1.11581	1.51352	
0.551339	0.843147	0.116499	-1.19427	-0.153153	1.11581	1.51352	
0.551029	0.84304	0.11629	-1.19475	-0.153153	1.11581	1.51352	
0.550708	0.84293	0.116084	-1.19521	-0.153151	1.11581	1.51352	
0.550381	0.842834	0.115882	-1.19568	-0.153151	1.11581	1.51352	
0.550046	0.842746	0.115677	-1.19615	-0.153151	1.11581	1.51352	
0.549704	0.842651	0.115468	-1.19662	-0.153151	1.11581	1.51352	
0.549349	0.842558	0.11525	-1.19709	-0.153151	1.11581	1.51352	
0.548976	0.842458	0.115011	-1.19757	-0.153151	1.11581	1.51352	
0.548576	0.842352	0.11476	-1.19808	-0.153151	1.11581	1.51352	
0.548176	0.842237	0.114509	-1.19858	-0.153151	1.11581	1.51352	
0.547773	0.842103	0.114261	-1.19906	-0.153149	1.11581	1.51352	
0.547366	0.841975	0.114016	-1.19954	-0.153149	1.11581	1.51352	
0.546952	0.841852	0.113778	-1.20003	-0.153149	1.11581	1.51352	
0.546529	0.841715	0.113541	-1.20051	-0.153149	1.11581	1.51352	
0.546103	0.841572	0.113311	-1.201	-0.153146	1.11581	1.51352	
0.545675	0.841424	0.113086	-1.20149	-0.153146	1.11581	1.51352	
0.545234	0.841268	0.112842	-1.20198	-0.153144	1.11581	1.51352	
0.544771	0.841104	0.11259	-1.20245	-0.153144	1.11581	1.51352	
0.544292	0.840936	0.112337	-1.20292	-0.15314	1.11581	1.51352	
0.543823	0.840765	0.112083	-1.20338	-0.153138	1.11581	1.51352	
0.543356	0.840593	0.11183	-1.20384	-0.153136	1.11581	1.51352	
0.542882	0.840424	0.111564	-1.20429	-0.153136	1.11581	1.51352	
0.542404	0.840241	0.111279	-1.20474	-0.153134	1.11581	1.51352	
0.54193	0.840052	0.110998	-1.20518	-0.153134	1.11581	1.51352	
0.541469	0.839855	0.110725	-1.20561	-0.153134	1.11581	1.51352	
0.540994	0.839647	0.110441	-1.20605	-0.153134	1.11581	1.51352	
0.540495	0.83943	0.110154	-1.20647	-0.153134	1.11581	1.51352	
0.539984	0.839207	0.109855	-1.20686	-0.153134	1.11581	1.51352	
0.539468	0.83899	0.109561	-1.20725	-0.153132	1.11581	1.51352	
0.538938	0.838775	0.109269	-1.20764	-0.153132	1.11581	1.51352	
0.538391	0.838555	0.10896	-1.20801	-0.153132	1.11581	1.51352	
0.537854	0.838326	0.108671	-1.20839	-0.15313	1.11581	1.51352	
0.537316	0.838089	0.108368	-1.20877	-0.153128	1.11581	1.51352	
0.536761	0.837846	0.108048	-1.20917	-0.153128	1.11581	1.51352	
0.53619	0.837579	0.107717	-1.20957	-0.153126	1.11581	1.51352	
0.535612	0.837295	0.107391	-1.20995	-0.153122	1.11581	1.51352	
0.53502	0.837008	0.107054	-1.21034	-0.15312	1.11581	1.51352	
0.534416	0.836723	0.106713	-1.21073	-0.153112	1.11581	1.51352	
0.533812	0.836437	0.10637	-1.21113	-0.15311	1.11581	1.51352	
0.533213	0.836137	0.106027	-1.21153	-0.15311	1.11581	1.51352	
0.532608	0.835829	0.105685	-1.21194	-0.15311	1.11581	1.51352	
0.532001	0.835501	0.105349	-1.21237	-0.153106	1.11581	1.51352	
0.531394	0.83516	0.105029	-1.21281	-0.153106	1.11581	1.51352	
0.53077	0.834802	0.104704	-1.21327	-0.153104	1.11581	1.51352	
0.530147	0.83443	0.104382	-1.21374	-0.153099	1.11581	1.51352	
0.529534	0.834043	0.104056	-1.21423	-0.153089	1.11581	1.51352	
0.528907	0.833649	0.103728	-1.2147	-0.153075	1.11581	1.51352	
0.528284	0.833262	0.103398	-1.2152	-0.153061	1.11581	1.51352	
0.527661	0.832872	0.103066	-1.21571	-0.153036	1.11581	1.51352	
0.527046	0.832465	0.102733	-1.21622	-0.153022	1.11581	1.51352	
0.526415	0.832041	0.102401	-1.21674	-0.153014	1.11581	1.51352	
0.52581	0.831596	0.102081	-1.21728	-0.152999	1.11581	1.51352	
0.525209	0.831137	0.101762	-1.21785	-0.152989	1.11581	1.51352	
0.524593	0.830664	0.101452	-1.21842	-0.152987	1.11581	1.51352	
0.523972	0.830178	0.10114	-1.21898	-0.152983	1.11581	1.51352	
0.523337	0.829704	0.10083	-1.21957	-0.152971	1.11581	1.51352	
0.522706	0.829218	0.10052	-1.22016	-0.152946	1.11581	1.51352	
0.522072	0.828721	0.1002	-1.22077	-0.152907	1.11581	1.51352	
0.521447	0.828212	0.0998723	-1.22139	-0.152858	1.11581	1.51352	
0.520807	0.8277	0.0995349	-1.22203	-0.152805	1.11581	1.51352	
0.520159	0.82716	0.0991936	-1.22269	-0.15276	1.11581	1.51352	
0.519505	0.826623	0.0988586	-1.22335	-0.152709	1.11581	1.51352	
0.518839	0.826075	0.0985186	-1.22404	-0.152656	1.11581	1.51352	
0.518173	0.825532	0.0981747	-1.22474	-0.152596	1.11581	1.51352	
0.517514	0.824974	0.0978321	-1.22546	-0.152527	1.11581	1.51352	
0.516832	0.824412	0.0974806	-1.22619	-0.152457	1.11581	1.51352	
0.516138	0.823829	0.0971355	-1.22691	-0.152396	1.11581	1.51352	
0.515429	0.823236	0.0967903	-1.22765	-0.152318	1.11581	1.51352	
0.514709	0.822634	0.0964439	-1.22841	-0.152232	1.11581	1.51351	
0.513996	0.822042	0.0960898	-1.22921	-0.152128	1.11581	1.51351	
0.513284	0.821456	0.0957383	-1.23001	-0.152007	1.11581	1.51351	
0.512578	0.820858	0.0953995	-1.23081	-0.151882	1.11581	1.51351	
