-0.688647	0.724416	-0.0314226	-0.53511	0.72357	0.689362	0.0350314	-0.369514	0.0470388	0.00138784	-0.998892	0.146692	
-0.688626	0.724436	-0.0314154	-0.535118	0.72359	0.689341	0.0350347	-0.369497	0.0470363	0.00139397	-0.998892	0.14669	
-0.688561	0.724499	-0.0313985	-0.535136	0.723651	0.689275	0.0350733	-0.369451	0.0470528	0.00142852	-0.998891	0.146678	
-0.6884	0.724652	-0.0313899	-0.5352	0.723799	0.689113	0.0351927	-0.369315	0.0471336	0.00150665	-0.998887	0.146652	
-0.688284	0.724762	-0.0313898	-0.535251	0.723905	0.688997	0.0352817	-0.369208	0.0471983	0.00156062	-0.998884	0.146637	
-0.68821	0.724834	-0.0313576	-0.535273	0.723973	0.688922	0.0353474	-0.369133	0.0472239	0.00162442	-0.998883	0.146615	
-0.688126	0.724915	-0.0313182	-0.535295	0.724049	0.688837	0.035448	-0.369039	0.0472699	0.00171678	-0.998881	0.146585	
-0.688022	0.725014	-0.0312905	-0.535328	0.724144	0.688731	0.03557	-0.368927	0.0473396	0.00181414	-0.998877	0.146554	
-0.687916	0.725117	-0.0312526	-0.535357	0.72424	0.688623	0.0357048	-0.368807	0.0474114	0.00192751	-0.998874	0.14652	
-0.687805	0.725224	-0.0312124	-0.535386	0.724341	0.68851	0.0358314	-0.368684	0.0474758	0.00203663	-0.99887	0.146489	
-0.687677	0.725347	-0.0311804	-0.535426	0.724458	0.68838	0.0359567	-0.368549	0.047545	0.00213769	-0.998867	0.146464	
-0.687526	0.725491	-0.0311479	-0.535475	0.724596	0.688228	0.0360981	-0.368392	0.0476257	0.00224871	-0.998863	0.146438	
-0.687358	0.725652	-0.0311132	-0.535531	0.72475	0.688058	0.0362549	-0.368219	0.0477161	0.00237087	-0.998858	0.146406	
-0.687191	0.725812	-0.0310694	-0.535584	0.724902	0.687889	0.0364216	-0.368044	0.0478075	0.00250632	-0.998853	0.146369	
-0.687025	0.725971	-0.031021	-0.535635	0.725053	0.68772	0.0365902	-0.367869	0.0478971	0.00264652	-0.998849	0.14633	
-0.686863	0.726127	-0.030964	-0.535683	0.725201	0.687555	0.0367619	-0.367695	0.0479833	0.00279524	-0.998844	0.146285	
-0.686699	0.726285	-0.0308954	-0.535727	0.725351	0.687387	0.0369393	-0.367517	0.0480656	0.00295616	-0.99884	0.146235	
-0.68653	0.726448	-0.03082	-0.535771	0.725505	0.687214	0.037123	-0.367332	0.0481479	0.00312595	-0.998835	0.146183	
