0.55695	0.845449	0.120226	-1.18524	-0.154159	1.11597	1.51359	
0.556908	0.845448	0.120215	-1.18524	-0.154159	1.11597	1.51359	
0.556855	0.845452	0.120196	-1.18525	-0.154163	1.11597	1.5136	
0.556719	0.845482	0.120045	-1.18532	-0.154177	1.11597	1.5136	
0.556611	0.845476	0.11992	-1.18536	-0.154175	1.11597	1.5136	
0.556517	0.845479	0.119817	-1.18543	-0.154188	1.11597	1.5136	
0.556405	0.845477	0.119662	-1.18554	-0.15419	1.11597	1.5136	
0.556304	0.845475	0.119478	-1.18566	-0.154206	1.11597	1.5136	
0.556208	0.845471	0.119291	-1.1858	-0.154239	1.11597	1.5136	
0.556104	0.845461	0.119115	-1.18596	-0.154294	1.11597	1.5136	
0.55598	0.84544	0.118942	-1.18614	-0.154368	1.11597	1.5136	
0.555831	0.845415	0.118757	-1.18632	-0.154437	1.11597	1.5136	
0.555663	0.845389	0.118547	-1.18651	-0.154498	1.11597	1.5136	
0.555475	0.845366	0.118321	-1.18671	-0.154554	1.11597	1.5136	
0.555284	0.845351	0.118087	-1.18691	-0.154607	1.11597	1.5136	
0.555091	0.845347	0.117854	-1.1871	-0.15466	1.11597	1.5136	
0.554901	0.845346	0.117633	-1.18731	-0.154721	1.11597	1.5136	
0.554694	0.845347	0.117412	-1.18752	-0.154781	1.11597	1.5136	
0.554462	0.845347	0.117181	-1.18773	-0.154842	1.11597	1.5136	
0.554219	0.845346	0.116946	-1.18795	-0.154893	1.11597	1.5136	
0.55396	0.845344	0.116713	-1.18817	-0.15493	1.11597	1.5136	
0.553688	0.845342	0.116476	-1.1884	-0.154948	1.11597	1.5136	
0.553415	0.845338	0.116234	-1.18862	-0.154955	1.11597	1.5136	
0.553117	0.845335	0.115988	-1.18884	-0.154957	1.11597	1.5136	
0.552807	0.845338	0.115739	-1.18905	-0.154959	1.11597	1.5136	
0.552478	0.845346	0.115493	-1.18928	-0.154957	1.11597	1.5136	
0.552138	0.845351	0.115252	-1.18952	-0.154957	1.11597	1.5136	
0.551784	0.845352	0.115001	-1.18976	-0.154957	1.11597	1.5136	
0.551412	0.845353	0.114748	-1.19001	-0.154957	1.11597	1.5136	
0.551031	0.845353	0.114499	-1.19025	-0.154957	1.11597	1.5136	
0.550627	0.845352	0.114256	-1.19048	-0.154952	1.11597	1.5136	
0.550213	0.845351	0.114021	-1.19071	-0.154948	1.11597	1.5136	
0.549803	0.845346	0.113793	-1.19093	-0.154944	1.11597	1.5136	
0.54939	0.845332	0.113566	-1.19113	-0.154938	1.11597	1.5136	
0.548974	0.84531	0.113343	-1.19132	-0.154934	1.11597	1.5136	
0.548537	0.845279	0.113127	-1.19151	-0.154932	1.11597	1.5136	
0.548101	0.845241	0.112911	-1.19169	-0.154926	1.11597	1.5136	
0.547663	0.845203	0.112702	-1.19187	-0.154916	1.11597	1.5136	
0.547222	0.845164	0.112493	-1.19205	-0.15491	1.11597	1.5136	
0.546785	0.845136	0.112286	-1.19224	-0.154897	1.11597	1.5136	
0.546336	0.845108	0.112075	-1.19242	-0.154877	1.11597	1.5136	
0.545909	0.845079	0.111868	-1.1926	-0.154854	1.11597	1.5136	
0.545481	0.845047	0.111652	-1.19279	-0.154824	1.11597	1.5136	
0.545033	0.845007	0.11141	-1.19298	-0.154811	1.11597	1.5136	
0.544583	0.84496	0.111168	-1.19317	-0.154801	1.11597	1.5136	
0.544124	0.844907	0.110934	-1.19335	-0.154789	1.11597	1.5136	
0.543684	0.84486	0.11071	-1.19353	-0.154777	1.11597	1.5136	
0.543237	0.844816	0.110485	-1.1937	-0.154754	1.11597	1.5136	
0.542785	0.844778	0.110254	-1.19386	-0.154742	1.11597	1.5136	
0.542321	0.844738	0.110022	-1.19401	-0.154717	1.11597	1.5136	
0.541863	0.844695	0.109793	-1.19416	-0.15468	1.11597	1.5136	
0.541408	0.844645	0.109573	-1.19429	-0.15464	1.11597	1.5136	
0.54094	0.844593	0.109341	-1.19441	-0.15459	1.11597	1.5136	
0.540451	0.84454	0.109095	-1.19452	-0.154552	1.11597	1.5136	
0.539965	0.844484	0.108859	-1.19461	-0.154507	1.11597	1.5136	
0.539493	0.844432	0.108642	-1.1947	-0.15446	1.11597	1.5136	
0.539013	0.844381	0.108418	-1.19477	-0.154408	1.11597	1.5136	
0.538518	0.844335	0.108187	-1.19484	-0.154363	1.11597	1.5136	
0.538028	0.84429	0.107956	-1.19491	-0.15431	1.11597	1.5136	
0.537536	0.844245	0.107717	-1.19497	-0.154251	1.11597	1.5136	
0.537035	0.844203	0.107466	-1.19503	-0.154202	1.11597	1.5136	
0.536512	0.844158	0.107196	-1.19509	-0.154147	1.11597	1.5136	
0.535993	0.844111	0.106925	-1.19515	-0.154102	1.11597	1.5136	
0.535475	0.844062	0.106667	-1.19519	-0.154055	1.11597	1.5136	
0.53496	0.844014	0.106411	-1.19523	-0.154012	1.11597	1.5136	
0.53444	0.843969	0.106151	-1.19526	-0.153969	1.11597	1.5136	
0.533925	0.843924	0.105896	-1.19527	-0.153916	1.11597	1.5136	
0.533415	0.843883	0.105649	-1.19528	-0.153846	1.11597	1.5136	
0.532893	0.843839	0.105406	-1.19529	-0.153766	1.11597	1.5136	
0.532364	0.843795	0.105174	-1.19529	-0.15368	1.11597	1.5136	
0.531831	0.843746	0.104941	-1.19528	-0.153582	1.11597	1.5136	
0.531295	0.843694	0.104706	-1.19528	-0.153476	1.11597	1.5136	
0.530753	0.843644	0.104478	-1.19528	-0.153369	1.11597	1.5136	
0.530214	0.843597	0.104254	-1.19528	-0.153261	1.11597	1.5136	
0.529688	0.843555	0.104035	-1.19528	-0.153149	1.11597	1.5136	
0.529155	0.84351	0.103813	-1.19528	-0.153048	1.11597	1.5136	
0.52861	0.84347	0.103588	-1.19528	-0.152958	1.11597	1.5136	
0.528073	0.84343	0.103366	-1.19528	-0.152876	1.11597	1.5136	
0.527536	0.843389	0.103146	-1.19528	-0.152793	1.11597	1.5136	
0.526998	0.843345	0.102933	-1.19528	-0.152711	1.11597	1.5136	
0.526459	0.843304	0.102719	-1.19528	-0.152625	1.11597	1.5136	
0.525938	0.843261	0.102506	-1.19529	-0.152529	1.11597	1.5136	
0.525414	0.843224	0.10229	-1.19529	-0.152427	1.11597	1.5136	
0.524881	0.843187	0.102075	-1.19531	-0.15233	1.11597	1.5136	
0.524335	0.843151	0.101856	-1.19533	-0.152224	1.11597	1.5136	
0.523798	0.843113	0.10164	-1.19535	-0.152107	1.11597	1.5136	
0.523248	0.843078	0.101425	-1.19537	-0.151979	1.11597	1.5136	
0.522695	0.843038	0.101211	-1.1954	-0.15184	1.11597	1.5136	
0.52215	0.843	0.101002	-1.19544	-0.151684	1.11597	1.5136	
0.521616	0.842957	0.100803	-1.19548	-0.151516	1.11597	1.5136	
0.521066	0.842917	0.100597	-1.19553	-0.151347	1.11597	1.5136	
0.520509	0.842879	0.100386	-1.19558	-0.151179	1.11597	1.5136	
0.519943	0.842845	0.100178	-1.19563	-0.150999	1.11597	1.5136	
0.519365	0.842811	0.0999605	-1.19569	-0.150829	1.11597	1.5136	
0.518767	0.842783	0.0997381	-1.19575	-0.150655	1.11597	1.5136	
0.518182	0.842757	0.0995285	-1.19581	-0.150463	1.11597	1.5136	
0.517607	0.842737	0.0993201	-1.19587	-0.150254	1.11597	1.5136	
0.517013	0.842719	0.0990977	-1.19593	-0.150027	1.11597	1.5136	
0.516402	0.842705	0.0988663	-1.19599	-0.149794	1.11597	1.5136	
0.515787	0.842692	0.0986464	-1.19605	-0.149575	1.11597	1.5136	
0.515163	0.84268	0.0984342	-1.19611	-0.149379	1.11597	1.5136	
0.514544	0.842673	0.098231	-1.19618	-0.149199	1.11597	1.5136	
0.513941	0.842666	0.098038	-1.19624	-0.149021	1.11597	1.5136	
0.513338	0.84266	0.0978526	-1.19631	-0.148849	1.11597	1.5136	
0.51273	0.842652	0.0976736	-1.19637	-0.148667	1.11597	1.5136	
0.512124	0.842646	0.0975049	-1.19644	-0.148475	1.11597	1.5136	
0.511515	0.842641	0.09734	-1.1965	-0.148258	1.11597	1.5136	
0.510888	0.842638	0.0971661	-1.19656	-0.148029	1.11597	1.5136	
0.510273	0.842637	0.096991	-1.19662	-0.147778	1.11597	1.5136	
0.509668	0.842636	0.0968223	-1.19667	-0.147503	1.11597	1.5136	
0.509053	0.842634	0.0966548	-1.19673	-0.147225	1.11597	1.5136	
0.508444	0.842632	0.096495	-1.1968	-0.146939	1.11597	1.5136	
0.507837	0.842627	0.0963378	-1.19686	-0.146657	1.11597	1.5136	
0.507223	0.842622	0.0961857	-1.19691	-0.146391	1.11597	1.5136	
0.506624	0.842616	0.0960566	-1.19698	-0.146125	1.11597	1.5136	
0.506032	0.84261	0.0959453	-1.19704	-0.145849	1.11597	1.5136	
0.505423	0.842606	0.0958201	-1.1971	-0.145571	1.11597	1.5136	
0.504798	0.842601	0.0956961	-1.19716	-0.145282	1.11597	1.5136	
0.504177	0.842593	0.0955746	-1.19721	-0.144967	1.11597	1.5136	
0.503543	0.842586	0.0954506	-1.19727	-0.144628	1.11597	1.5136	
0.502901	0.842577	0.0953202	-1.19732	-0.14426	1.11597	1.5136	
0.502274	0.842572	0.0951937	-1.19736	-0.143871	1.11597	1.5136	
0.501645	0.842567	0.0950646	-1.19741	-0.143484	1.11597	1.5136	
0.500994	0.84256	0.094938	-1.19745	-0.143131	1.11597	1.5136	
0.500347	0.842553	0.0948217	-1.19749	-0.142814	1.11597	1.5136	
0.4997	0.842544	0.094722	-1.19753	-0.142519	1.11597	1.5136	
0.499046	0.84253	0.0946197	-1.19756	-0.142255	1.11597	1.5136	
0.4984	0.842516	0.0945162	-1.19759	-0.142006	1.11597	1.5136	
