-0.399924	-0.00050589	0.786288
-0.399944	-0.00151034	0.786228
-0.399964	-0.0025051	0.786169
-0.399983	-0.00349027	0.786111
-0.400039	-0.00638924	0.785942
-0.400057	-0.00733704	0.785888
-0.400127	-0.0110382	0.785678
-0.400144	-0.0119414	0.785628
-0.400209	-0.0154688	0.785433
-0.400225	-0.0163298	0.785386
-0.400285	-0.0196924	0.785205
-0.4003	-0.0205132	0.785161
-0.400356	-0.0237195	0.784991
-0.400423	-0.0275602	0.78479
-0.400436	-0.0283068	0.784752
-0.400486	-0.0312241	0.784601
-0.400499	-0.0319364	0.784564
-0.400546	-0.0347203	0.784421
-0.400558	-0.0354002	0.784386
-0.400603	-0.0380575	0.78425
-0.400614	-0.0387066	0.784217
-0.400658	-0.0412439	0.784087
-0.400668	-0.0418638	0.784055
-0.40071	-0.0442875	0.78393
-0.40075	-0.0466245	0.783809
-0.40076	-0.0471956	0.783779
-0.40077	-0.0477616	0.783749
-0.400809	-0.0499754	0.783633
-0.400819	-0.0505165	0.783604
-0.400856	-0.0526335	0.783492
-0.400865	-0.0531511	0.783464
-0.400902	-0.0551764	0.783354
-0.40092	-0.0561627	0.7833
-0.400947	-0.0576102	0.78322
-0.40096	-0.0583199	0.78318
-0.40099	-0.0599406	0.783089
-0.401008	-0.0608451	0.783037
-0.401033	-0.0621732	0.78296
-0.401042	-0.0626084	0.782934
-0.401076	-0.0643131	0.782833
-0.401088	-0.0649378	0.782795
-0.401117	-0.0663654	0.782708
-0.401126	-0.0667657	0.782683
-0.401159	-0.0683347	0.782584
-0.401179	-0.0692896	0.782522
-0.4012	-0.0702255	0.782461
-0.401208	-0.0705946	0.782436
-0.401241	-0.0720422	0.782338
-0.401249	-0.0723969	0.782314
-0.401281	-0.0737886	0.782216
-0.401322	-0.0754688	0.782095
-0.40133	-0.0757972	0.78207
-0.401362	-0.0770864	0.781973
-0.401379	-0.0777167	0.781924
-0.401403	-0.0786448	0.781851
-0.401411	-0.0789497	0.781827
-0.401444	-0.0801474	0.781728
-0.401452	-0.0804415	0.781704
-0.401485	-0.0815973	0.781605
-0.401526	-0.0829976	0.781481
-0.401535	-0.0832719	0.781456
-0.401568	-0.084351	0.781355
-0.401577	-0.0846163	0.78133
-0.401611	-0.0856603	0.781228
-0.401654	-0.0869282	0.781099
-0.401666	-0.0873008	0.781061
-0.401697	-0.088157	0.780969
-0.401706	-0.0883982	0.780943
-0.401741	-0.089349	0.780836
-0.40175	-0.0895833	0.78081
-0.401786	-0.0905067	0.780702
-0.401795	-0.0907343	0.780674
-0.401832	-0.091632	0.780564
-0.40185	-0.0920735	0.780509
-0.401879	-0.092727	0.780424
-0.401893	-0.0930499	0.780382
-0.401926	-0.0937937	0.780281
-0.401936	-0.0940038	0.780252
-0.401975	-0.0948339	0.780135
-0.401985	-0.0950389	0.780106
-0.402025	-0.0958494	0.779986
-0.402055	-0.0964476	0.779894
-0.402076	-0.0968419	0.779832
-0.402086	-0.0970378	0.779801
-0.402128	-0.0978129	0.779675
-0.402139	-0.0980047	0.779643
-0.402182	-0.0987641	0.779513
-0.402193	-0.0989521	0.77948
-0.402238	-0.099697	0.779347
-0.402255	-0.0999734	0.779296
-0.402295	-0.100613	0.779176
-0.402306	-0.100794	0.779141
-0.402353	-0.101513	0.779
-0.402365	-0.101691	0.778964
-0.402414	-0.102399	0.778818
-0.402426	-0.102575	0.778781
-0.402477	-0.103272	0.77863
-0.402489	-0.103445	0.778592
-0.402541	-0.104133	0.778436
-0.402555	-0.104304	0.778396
-0.402608	-0.104983	0.778235
-0.402643	-0.105405	0.778132
-0.402678	-0.105824	0.778027
-0.402692	-0.105991	0.777984
-0.40275	-0.106656	0.777811
-0.402764	-0.106822	0.777767
-0.402824	-0.107481	0.777587
-0.40284	-0.107645	0.777541
-0.402902	-0.108299	0.777354
-0.402983	-0.109112	0.777112
-0.403024	-0.109516	0.776987
-0.403067	-0.10992	0.776859
-0.403093	-0.110161	0.776781
-0.403155	-0.110724	0.776596
-0.403173	-0.110884	0.776542
-0.403246	-0.111525	0.776322
-0.403293	-0.111925	0.77618
-0.403342	-0.112324	0.776035
-0.403361	-0.112484	0.775976
-0.403442	-0.113122	0.775734
-0.403462	-0.113281	0.775673
-0.403547	-0.113919	0.77542
-0.403568	-0.114078	0.775356
-0.403656	-0.114716	0.775091
-0.403679	-0.114876	0.775023
-0.403772	-0.115514	0.774745
-0.403796	-0.115674	0.774673
-0.403893	-0.116314	0.774381
-0.403918	-0.116474	0.774306
-0.404021	-0.117115	0.773998
-0.404047	-0.117276	0.773919
-0.404155	-0.117919	0.773595
-0.404183	-0.11808	0.773512
-0.404297	-0.118726	0.773169
-0.404326	-0.118888	0.773081
-0.404447	-0.119537	0.772719
-0.404478	-0.1197	0.772626
-0.404606	-0.120352	0.772243
-0.404655	-0.120597	0.772095
-0.404774	-0.121171	0.771739
-0.404952	-0.121995	0.771203
-0.405065	-0.122491	0.770865
-0.405142	-0.122823	0.770633
-0.405182	-0.122989	0.770515
-0.405345	-0.123656	0.770026
-0.405408	-0.123907	0.769837
-0.40556	-0.124494	0.769379
-0.405605	-0.124662	0.769244
-0.405791	-0.125336	0.768687
-0.405937	-0.125843	0.768248
-0.406038	-0.126182	0.767946
-0.406303	-0.127031	0.76715
-0.406415	-0.127371	0.766815
-0.406589	-0.127882	0.766294
-0.406648	-0.128052	0.766115
-0.406896	-0.128734	0.765372
-0.40696	-0.128904	0.765179
-0.407228	-0.129583	0.764376
-0.407298	-0.129753	0.764167
-0.407588	-0.130429	0.763297
-0.407663	-0.130597	0.76307
-0.407978	-0.131267	0.762126
-0.408229	-0.131764	0.761374
-0.408403	-0.132093	0.760851
-0.408493	-0.132256	0.760582
-0.408867	-0.132901	0.759459
-0.409014	-0.133139	0.759017
-0.409374	-0.133683	0.757937
-0.409482	-0.133836	0.757615
-0.409932	-0.13443	0.756265
-0.41005	-0.134574	0.755911
-0.410545	-0.135129	0.754425
-0.410675	-0.135262	0.754034
-0.411223	-0.135764	0.752392
-0.411588	-0.136051	0.751296
-0.411973	-0.136313	0.750141
-0.412806	-0.136749	0.747641
-0.413074	-0.136852	0.746837
-0.413735	-0.137034	0.744856
-0.414343	-0.137113	0.743031
-0.414772	-0.137119	0.741745
-0.414993	-0.137107	0.74108
-0.415932	-0.136941	0.738265
-0.416306	-0.136824	0.737142
-0.417231	-0.136412	0.734368
-0.418685	-0.135418	0.730006
-0.418995	-0.135151	0.729074
-0.420308	-0.133806	0.725136
-0.424082	-0.127859	0.713814
-0.424496	-0.126999	0.712573
-0.426201	-0.122933	0.707458
-0.426637	-0.121745	0.706149
-0.428396	-0.116206	0.700871
-0.428834	-0.114609	0.699557
-0.430536	-0.107274	0.694451
-0.43094	-0.105191	0.69324
-0.432402	-0.0958168	0.688853
-0.432717	-0.0932111	0.68791
-0.433684	-0.0817919	0.685009
-0.434016	-0.0656746	0.684012
-0.433091	-0.0486238	0.686787
-0.432741	-0.0452472	0.687838
-0.430803	-0.0323504	0.69365
-0.42954	-0.0264661	0.69744
-0.427346	-0.0186126	0.704023
-0.42655	-0.0162893	0.706411
-0.423184	-0.00853731	0.716509
-0.422346	-0.00691728	0.719021
-0.419133	-0.0014995	0.728661
