-0.399914	0	0.786318
-0.399924	-0.000528743	0.786286
-0.399934	-0.00107641	0.786254
-0.399945	-0.00164163	0.78622
-0.399957	-0.00222309	0.786186
-0.399969	-0.00290645	0.786146
-0.399982	-0.00359848	0.786106
-0.399998	-0.00442318	0.786059
-0.400013	-0.00524747	0.786012
-0.40003	-0.00619006	0.78596
-0.400046	-0.00712445	0.785907
-0.400065	-0.00816425	0.78585
-0.400083	-0.0091892	0.785793
-0.400102	-0.010308	0.785732
-0.400124	-0.0115449	0.785665
-0.400144	-0.0127537	0.7856
-0.400166	-0.0140342	0.785531
-0.400188	-0.0152831	0.785464
-0.40021	-0.0165957	0.785393
-0.400232	-0.0178736	0.785325
-0.400254	-0.0192081	0.785254
-0.400277	-0.0205054	0.785185
-0.400299	-0.021853	0.785114
-0.400322	-0.0231614	0.785044
-0.400345	-0.0245145	0.784972
-0.400368	-0.0259063	0.784899
-0.400391	-0.0272544	0.784827
-0.400414	-0.0285609	0.784758
-0.400437	-0.0299028	0.784687
-0.400459	-0.0312023	0.784618
-0.400482	-0.0325333	0.784547
-0.400505	-0.0338213	0.784478
-0.400528	-0.0351373	0.784408
-0.40055	-0.0364325	0.784339
-0.400573	-0.037729	0.784269
-0.400596	-0.0389931	0.784201
-0.400618	-0.0402681	0.784131
-0.400641	-0.0415207	0.784063
-0.400663	-0.0427714	0.783995
-0.400685	-0.0439796	0.783928
-0.400708	-0.0452054	0.783861
-0.40073	-0.0463985	0.783794
-0.400752	-0.0475975	0.783727
-0.400774	-0.0487549	0.783662
-0.400796	-0.0499264	0.783595
-0.400818	-0.0510833	0.783529
-0.40084	-0.0522254	0.783462
-0.400862	-0.0533273	0.783398
-0.400884	-0.0544409	0.783333
-0.400905	-0.055515	0.783269
-0.400927	-0.0565997	0.783204
-0.40095	-0.0577077	0.783136
-0.400972	-0.0587755	0.78307
-0.400995	-0.0598495	0.783003
-0.401017	-0.060899	0.782936
-0.401039	-0.061939	0.782869
-0.401061	-0.0629412	0.782804
-0.401084	-0.0639489	0.782738
-0.401105	-0.0649198	0.782674
-0.401128	-0.0658959	0.782607
-0.401151	-0.0668884	0.782538
-0.401174	-0.0678441	0.782471
-0.401197	-0.0688024	0.782402
-0.401219	-0.0697251	0.782336
-0.401242	-0.0706505	0.782267
-0.401267	-0.071589	0.782196
-0.40129	-0.072498	0.782126
-0.401314	-0.0734018	0.782054
-0.401338	-0.0742718	0.781985
-0.401362	-0.0751429	0.781914
-0.401385	-0.0759816	0.781845
-0.401409	-0.0768218	0.781774
-0.401432	-0.0776308	0.781705
-0.401456	-0.0784417	0.781634
-0.40148	-0.0792329	0.781564
-0.401504	-0.0800156	0.781492
-0.401528	-0.0807744	0.781422
-0.401552	-0.0815306	0.781351
-0.401576	-0.0822589	0.781281
-0.4016	-0.0829903	0.781209
-0.401624	-0.0836949	0.781138
-0.401649	-0.0844029	0.781065
-0.401674	-0.0851041	0.780991
-0.401699	-0.085789	0.780918
-0.401723	-0.0864491	0.780846
-0.401748	-0.0871133	0.780771
-0.401773	-0.0877535	0.780699
-0.401798	-0.0883981	0.780623
-0.401823	-0.0890196	0.780549
-0.401849	-0.0896458	0.780472
-0.401875	-0.090254	0.780396
-0.401901	-0.0908627	0.780317
-0.401927	-0.0914497	0.780241
-0.401954	-0.0920421	0.780161
-0.40198	-0.0926135	0.780083
-0.402008	-0.0931906	0.780001
-0.402035	-0.0937475	0.779921
-0.402063	-0.0943103	0.779837
-0.402091	-0.0948535	0.779756
-0.402119	-0.0954029	0.77967
-0.402148	-0.0959333	0.779586
-0.402177	-0.0964703	0.779498
-0.402207	-0.0970011	0.779409
-0.402238	-0.0975258	0.779318
-0.402267	-0.0980325	0.77923
-0.402298	-0.0985465	0.779137
-0.402329	-0.0990429	0.779046
-0.402361	-0.0995469	0.77895
-0.402393	-0.100034	0.778857
-0.402426	-0.100529	0.778758
-0.402462	-0.101039	0.77865
-0.402498	-0.101543	0.778542
-0.402535	-0.102043	0.778432
-0.402571	-0.102529	0.778323
-0.402609	-0.103019	0.77821
-0.402646	-0.103493	0.778099
-0.402685	-0.103974	0.777982
-0.402725	-0.104452	0.777863
-0.402766	-0.104925	0.777742
-0.402805	-0.105383	0.777624
-0.402847	-0.10585	0.777499
-0.402888	-0.106301	0.777376
-0.402931	-0.106762	0.777246
-0.402974	-0.107207	0.777119
-0.403019	-0.107662	0.776984
-0.403063	-0.108103	0.776851
-0.40311	-0.108553	0.77671
-0.403157	-0.108989	0.776572
-0.403206	-0.109435	0.776425
-0.403254	-0.109867	0.776282
-0.403305	-0.11031	0.776128
-0.403355	-0.110739	0.775978
-0.403409	-0.111178	0.775817
-0.403461	-0.111604	0.77566
-0.403518	-0.112041	0.775491
-0.403573	-0.112465	0.775326
-0.403632	-0.1129	0.775149
-0.403689	-0.113321	0.774976
-0.403751	-0.113754	0.77479
-0.403813	-0.114178	0.774605
-0.403878	-0.11461	0.77441
-0.40395	-0.115062	0.774194
-0.404025	-0.115516	0.77397
-0.4041	-0.115965	0.773744
-0.404174	-0.116399	0.773523
-0.404253	-0.116846	0.773285
-0.404332	-0.117283	0.773048
-0.404416	-0.117727	0.772798
-0.404498	-0.118158	0.772552
-0.404586	-0.118601	0.772287
-0.404678	-0.119048	0.77201
-0.404772	-0.11949	0.77173
-0.404876	-0.119952	0.771418
-0.404981	-0.120408	0.771102
-0.405091	-0.120867	0.770773
-0.405198	-0.121311	0.770449
-0.405315	-0.121768	0.770099
-0.405429	-0.122209	0.769755
-0.405554	-0.122663	0.769382
-0.405676	-0.123102	0.769016
-0.405809	-0.123553	0.768617
-0.405939	-0.123989	0.768225
-0.406082	-0.124436	0.767797
-0.406232	-0.124885	0.767346
-0.406385	-0.125327	0.766888
-0.406535	-0.125755	0.766436
-0.4067	-0.126192	0.765941
-0.406865	-0.126618	0.765445
-0.407044	-0.127048	0.764909
-0.407219	-0.127463	0.764381
-0.407413	-0.127883	0.763799
-0.407604	-0.128289	0.763225
-0.407816	-0.128698	0.762591
-0.408024	-0.129091	0.761965
-0.408255	-0.129484	0.761271
-0.408496	-0.129867	0.760546
-0.408749	-0.130238	0.759787
-0.408988	-0.130593	0.758963
-0.409222	-0.130929	0.758141
-0.409397	-0.131232	0.757322
-0.409522	-0.131501	0.756508
-0.409625	-0.131741	0.755696
-0.409736	-0.131962	0.754886
-0.409753	-0.13212	0.754083
-0.409761	-0.132248	0.753284
-0.409681	-0.132301	0.752493
-0.409479	-0.132217	0.751717
-0.40928	-0.132109	0.750943
-0.409108	-0.131872	0.750178
-0.409044	-0.131114	0.749451
-0.408985	-0.13032	0.748727
-0.40898	-0.129242	0.748026
-0.408974	-0.128143	0.747329
-0.408982	-0.126854	0.746663
-0.40899	-0.125532	0.746002
-0.409015	-0.123979	0.745377
-0.409036	-0.122426	0.74475
-0.409044	-0.120871	0.744122
-0.409048	-0.119317	0.743493
-0.409043	-0.117761	0.742863
-0.409033	-0.116206	0.742231
-0.409024	-0.11465	0.741597
-0.409013	-0.113095	0.740962
-0.409008	-0.111541	0.740324
-0.409005	-0.109988	0.739685
-0.409008	-0.108436	0.739045
-0.40901	-0.106884	0.738403
-0.408554	-0.105287	0.738242
-0.408108	-0.103694	0.738203
